city_slug,neighborhood_slug,full_price
tehran,elahiyeh,13093.45313601057
tehran,elm-o-sanat,7805.924731182796
tehran,emam-hossein,5329.8
tehran,emamzade-ghasem,13358.603773584906
tehran,enqelab,7636.027397260274
tehran,eram,7787.058823788236
tehran,esfandyari,5105.405405405405
tehran,eshrat-abad,6344.206896551724
tehran,eskandari,4169.222222222223
tehran,eslam-abad,4877.528301886792
tehran,estakhr,6143.416030534351
tehran,etehad,4280.722727272727
tehran,evin,11670.0
tehran,fadak,7478.207407406666
tehran,fallah,3571.2557313639236
tehran,farah-abad,6358.705494505494
tehran,farahzad,9588.888888888889
tehran,farmaniyeh,13201.145502645239
tehran,fath,9065.384615384615
tehran,ferdowsi,7703.932203389831
tehran,firoozabadi,6236.353720688073
tehran,gandi,11805.555555555555
tehran,ghanat-kosar,8966.818181818182
tehran,gholhak,12498.84
tehran,gisha,12308.173344016828
tehran,golab-dareh,7337.777777777777
tehran,golchin,4495.19298245614
tehran,gomrok,3408.0366955799254
tehran,hafezie,7881.181818181818
tehran,haft-hoz,8822.15811991453
tehran,haftchenar,3681.016286644951
tehran,hakimiyeh,7905.409622540669
tehran,hamzeh-abad,5120.366666666667
tehran,hasan-abad-baqer-far,5025.5925925833335
tehran,hasan-abad-shomali,9921.880193234781
tehran,hashem-abad,2979.064516129032
tehran,hashemi,4154.507246376812
tehran,hassan-abad,5398.15
tehran,havanirooz,8897.728971869159
tehran,hekmat,12989.583333333334
tehran,heravi,12603.835136527046
tehran,hesar-booali,13313.513513513513
tehran,heshamatiyeh,6838.312
tehran,hezarsang,13550.0
tehran,hor-square,5405.046398043956
tehran,imam-sajjad,4921.454545454545
tehran,imamzadeh-hasan,3948.39111111
tehran,iranshahr,8604.21875
tehran,jaberi,4569.411764705882
tehran,jahad,11088.525
tehran,jalili,3919.0384615384614
tehran,jamalzadeh,7012.119354838709
tehran,jamaran,13225.555555555555
tehran,javadiyeh,3654.528092485549
tehran,javadiyeh-tehran-pars,4733.724137931034
tehran,javanmard-e-ghasab,4416.541666666667
tehran,jey,3697.6703296703295
tehran,jeyhoun,4131.225830823262
tehran,jomhouri,6941.897777776
tehran,jordan,12937.975609753048
tehran,kamraniyeh,13186.238532110092
tehran,kan,5908.75652173913
tehran,karevan,3736.0272727272727
tehran,karim-abad,2815.206896551724
tehran,kashanak,12058.372093023256
tehran,kazem-abad,8567.586980909091
tehran,khaje-nezam-molk,4410.1808803879785
tehran,khak-sefid,3872.8260869565215
tehran,khalij-e-fars,4430.327124181373
tehran,khani-abad,3369.8307692307694
tehran,khani-abad-no,5455.776223776224
tehran,khavaran,3774.8861386138615
tehran,khazaneh,4526.523178807947
tehran,kooy-e-bimeh,7131.602150537635
tehran,kooy-e-ferdos,8670.583463744131
tehran,kooye-e-hefdahom-e-shahrivar,4078.9760563239433
tehran,kosar,3564.9607843137255
tehran,kuhak,10112.798913043478
tehran,kuy-faraz,10832.20588235294
tehran,kuy-nobonyad,13550.0
tehran,lavizan,8068.7625
tehran,mahmoodiyeh,13530.625
tehran,majid-abad,7442.783333333334
tehran,majidiyeh,5935.122558921212
tehran,makhsous,4187.762345677778
tehran,malek-abad,1325.0
tehran,mansouriyeh,4495.0
tehran,marzdaran,11590.877623149105
tehran,masoudieh,4115.709302325581
tehran,mehrabad-airport,3828.842105263158
tehran,mesgar-abad,7881.128571428571
tehran,mina,4797.954545454545
tehran,minabi,3388.2302631578946
tehran,mirdamad,12919.378695208716
tehran,mobarak-abad-e-beheshti,2718.0615384615385
tehran,molavi,4404.795145631068
tehran,moniriyeh,6337.799489143677
tehran,moqadam,3456.44
tehran,morad-abad,6782.8125
tehran,moshiriyeh,4254.5508524391535
tehran,motahari,10714.107894736842
tehran,nabi-akram,5322.1866666666665
tehran,narmak,7977.504808908884
tehran,nazi-abad,5855.78174603125
tehran,nejatollahi,9813.333333333334
tehran,nemat-abad,5739.567164179104
tehran,nezam-abad,4639.839195979899
tehran,niavaran,13110.173432437394
tehran,niloufar,12260.358375420832
tehran,niroo-havayi,8778.17903930131
tehran,north-janat-abad,8996.38133764806
tehran,north-karegar,10640.359477124182
tehran,north-shahran,8944.950420353982
tehran,north-sohrevardi,10413.662070829685
tehran,nosrat,9118.494623655914
tehran,oghaf,6401.211678832116
tehran,ostad-moein,5085.376212408832
tehran,ozgol,11607.183544297468
tehran,pamenar,7398.821548818182
tehran,parastar,7536.564417177914
tehran,parvaz,12641.176470588236
tehran,pasdaran,12901.974849849663
tehran,pirouzi,5651.630741595844
tehran,poonak,9559.934346536233
tehran,qalamestan,4250.678678675676
tehran,qasemabad,7579.24
tehran,qasr-e-firooze-do,2900.0
tehran,qasr-e-firoozeh-yek,850.0
tehran,qeytariyeh,13221.947212993357
tehran,qezel-qaleh,11477.529411764706
tehran,qiam,6265.636363636364
tehran,qiamdash,3990.4431524534884
tehran,qoba,12939.237288135593
tehran,saadat-abad,12559.407119678675
tehran,sabalan,4150.037965865204
tehran,sad-dastgah,5377.283333333334
tehran,sadeghiyeh,9018.839677044984
tehran,saeed-abad,4267.030303030303
tehran,safaiye,5147.5
tehran,saheb-al-zaman,4737.658227848101
tehran,salamat,3370.364864864865
tehran,sanglaj,5234.123456790124
tehran,sar-asiyab-mehr-abad,4766.818181818182
tehran,sarasiab-doolab,3443.2
tehran,sarsabil,4166.45681020236
tehran,sarsabz,8612.84962406015
tehran,sartakht,6680.213333333333
tehran,sattarkhan,9382.330687830688
tehran,sazamn-barnameh,8690.507483000001
tehran,sazman-ab,8868.855421682732
tehran,sepehr,12723.449074072916
tehran,seyed-khandan,11329.371863830645
tehran,shabiri,3981.873015873016
tehran,shadabad,4220.207920792079
tehran,shadman,9633.7166337929
tehran,shahadat,4843.702127659574
tehran,shaharak-e-esteqlal,9074.368686863636
tehran,shaharak-e-moslemin,4984.290322580645
tehran,shaharak-e-sharifi,5301.285714285715
tehran,shaharak-e-shariyati,5200.505952375
tehran,shahed,6171.40625
tehran,shahid-asadi,5151.8125
tehran,shahid-avini,4506.4390680967745
tehran,shahid-borujerdi,4647.619047619048
tehran,shahid-dastgheyb,4627.724137931034
tehran,shahid-navab-safavi,3437.5868725868727
tehran,shahin,9530.092485549132
tehran,shahr-e-ziba,3526.7841023428205
tehran,shahrak-daneshgah-tehran,3660.829268292683
tehran,shahrak-daneshgahi,3443.3333333333335
tehran,shahrak-e-aboozar,3501.848484848485
tehran,shahrak-e-apadana,7332.306535941177
tehran,shahrak-e-azadi,6448.476470588235
tehran,shahrak-e-cheshmeh,9882.042397657895
tehran,shahrak-e-darya,5452.6
tehran,shahrak-e-emamkhomeyni,4372.229100523809
tehran,shahrak-e-ferdows,3966.758258256757
tehran,shahrak-e-gharb,12832.429022082018
tehran,shahrak-e-ghazali,5830.4
tehran,shahrak-e-jandarmeri,12070.007309993422
tehran,shahrak-e-kianshahr,4515.226134584506
tehran,shahrak-e-koohsar,8210.254629625
tehran,shahrak-e-mahalati,11030.30303030303
tehran,shahrak-e-omid,9996.464646454546
tehran,shahrak-e-parvaz,7959.766055045871
tehran,shahrak-e-takhti,5501.310344827586
tehran,shahrak-e-taleghani,4207.066193851064
tehran,shahrak-e-vali-e-asr,4151.903773584906
tehran,shahrak-e-vilashahr,6447.5
tehran,shahrak-farhangian,5853.75
tehran,shahrak-golha,11635.555555555555
tehran,shahrak-naft,12355.0
tehran,shahrak-naft-district5,9404.334045583333
tehran,shahrak-pasdaran,8944.652173913044
tehran,shahrak-shahid-bagheri,6393.1882352941175
tehran,shahrak-valfajr,13550.0
tehran,shams-abad,9382.11363
tehran,shamshiri,4169.814285904762
tehran,sharara,10721.796992481202
tehran,sharif,7913.933162392308
tehran,sharifabad,4074.6257668711655
tehran,shemiran-no,3893.725490196078
tehran,sheykh-al-raeis,4074.028860025974
tehran,sheykh-hadi,6968.340659340659
tehran,shian,12000.0
tehran,shirazi,12731.172839500001
tehran,shiva,4054.909090909091
tehran,shokoofeh,4897.0
tehran,shoosh,4313.399378398601
tehran,sirous,6659.411764705882
tehran,sizdah-aban,4720.21636684127
tehran,sohanak,11783.846153846154
tehran,soleymani,3453.813953488372
tehran,soleymanieh,4229.731707317073
tehran,sorkhe-hesar,6044.0
tehran,south-ali-abad,3966.901234567901
tehran,south-deylaman,5973.052534562212
tehran,south-janat-abad,9820.279479734409
tehran,south-mehrabad,4700.207692307692
tehran,south-narmak,6471.446043165468
tehran,south-shahran,8752.166100201774
tehran,tajrish,10712.142857142857
tehran,tarasht,7746.374513408867
tehran,taslihat,4333.417322834645
tehran,tavanir,12203.265306122448
tehran,taxirani,5170.0
tehran,tayeb,3105.0117647058823
tehran,tehran-emamat,7104.558441558442
tehran,tehran-gorgan,4478.541666666667
tehran,tehran-hesarak,4456.363636363636
tehran,tehran-hosein-abad,12958.333333333334
tehran,tehran-iran,7776.027777777777
tehran,tehran-jolfa,11612.142857142857
tehran,tehran-kerman,5811.838888888461
tehran,tehran-khaghani,9807.029411764706
tehran,tehran-lashkar,4766.691358024691
tehran,tehran-no,7539.746376811594
tehran,tehran-police,6987.016949152542
tehran,tehran-shandiz,4514.228301886793
tehran,tehran-university,9276.744855962963
tehran,tehran-zanjan,4851.878205128205
tehran,tehransar,5077.336456275148
tehran,tehranvila,10333.011111111111
tehran,tohid,9290.846153846154
tehran,tolid-daroo,4389.468471935484
tehran,tous,5418.848484848485
tehran,university-of-sharif,7602.346743293104
tehran,vahidiyeh,4194.38726939151
tehran,valiasr,8017.0
tehran,vanak,12289.862433861905
tehran,vanak-village,8610.0
tehran,vardavard,5053.057228915663
tehran,vasfenard,3890.433962264151
tehran,velenjak,13193.880886426592
tehran,west-shahrak-e-golestan,9739.2731199869
tehran,west-tehranpars,8716.698597552631
tehran,yaftabad,3534.0552360465117
tehran,yakhchi-abad,4953.720261435295
tehran,yousef-abad,12475.72572323549
tehran,zafar,12675.261770244068
tehran,zafaraniyeh,13159.359670781481
tehran,zahed-gilani,4598.34693877551
tehran,zahir-abad,4507.612408169399
tehran,zamzam,3403.670731707317
tehran,zargandeh,11529.62962962963
tehran,zarkesh,5325.864864864865
tehran,zehtabi,3951.6304347826085
tehran,zeynabeiyeh,2900.0
